"TABSCHEMA","TABNAME","INDNAME","UNIQUERULE","INDEXTYPE"
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX1,U,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX2,D,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX3,D,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX4,D,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX5,D,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX6,D,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX7,D,REG 
MAXIMO  ,MATUSETRANS,MATUSETRANS_NDX8,D,REG 
MAXIMO  ,MATUSETRANS,SQL251206163716670,P,REG 
MAXIMO  ,MAXAPPS,MAXAPPS_NDX1,U,REG 
MAXIMO  ,MAXAPPS,SQL251206163716800,P,REG 
MAXIMO  ,MAXASYNCJOB,MAXASYNCJOB_NDX1,U,REG 
MAXIMO  ,MAXASYNCJOB,SQL251206163716920,P,REG 
MAXIMO  ,MAXASYNCJOBMSG,MAXASYNCJOBMS_NDX1,U,REG 
MAXIMO  ,MAXASYNCJOBMSG,SQL251206163717050,P,REG 
MAXIMO  ,MAXASYNCJOBPARAM,MAXASYNCJOBPA_NDX1,U,REG 
MAXIMO  ,MAXASYNCJOBPARAM,SQL251206163717170,P,REG 
MAXIMO  ,MAXATTRIBUTE,MAXATTRIBUTE_NDX1,U,REG 
MAXIMO  ,MAXATTRIBUTE,MAXATTRIBUTE_NDX2,U,REG 
MAXIMO  ,MAXATTRIBUTE,MAXATTRIBUTE_NDX3,D,REG 
MAXIMO  ,MAXATTRIBUTE,MAXATTRIBUTE_NDX4,D,REG 
MAXIMO  ,MAXATTRIBUTE,SQL251206163717310,P,REG 
MAXIMO  ,MAXATTRIBUTECFG,MAXATTRIBCFG_NDX1,U,REG 
MAXIMO  ,MAXATTRIBUTECFG,MAXATTRIBCFG_NDX2,U,REG 
MAXIMO  ,MAXATTRIBUTECFG,MAXATTRIBCFG_NDX3,D,REG 
MAXIMO  ,MAXATTRIBUTECFG,MAXATTRIBCFG_NDX4,D,REG 
MAXIMO  ,MAXATTRIBUTECFG,SQL251206163717440,P,REG 
MAXIMO  ,MAXATTRIBUTESKIPCOPY,MAXATTRIBUTES_NDX1,U,REG 
MAXIMO  ,MAXATTRIBUTESKIPCOPY,SQL251206163717560,P,REG 
MAXIMO  ,MAXCOMPONENT,MAXCOMPONENT_NDX1,D,REG 
MAXIMO  ,MAXCOMPONENT,SQL251206163717760,P,REG 
MAXIMO  ,MAXCONDDETAIL,MAXCONDDETAIL_NDX1,U,REG 
MAXIMO  ,MAXCONDDETAIL,SQL251206163717890,P,REG 
MAXIMO  ,MAXCONTROLVALUE,MAXCONTROLVALUE_N1,U,REG 
MAXIMO  ,MAXCONTROLVALUE,SQL251206163718010,P,REG 
MAXIMO  ,MAXDATAPREFIX,MAXDATAPREFIX_NDX1,U,REG 
MAXIMO  ,MAXDATAPREFIX,SQL251206163718140,P,REG 
MAXIMO  ,MAXDOMAIN,MAXDOMAIN_NDX2,D,REG 
MAXIMO  ,MAXDOMAIN,SQL251206163718270,P,REG 
MAXIMO  ,MAXDOMAINLINK,MAXDOMAINLINK_NDX1,U,REG 
MAXIMO  ,MAXDOMAINLINK,SQL251206163718390,P,REG 
MAXIMO  ,MAXDOMVALCOND,MAXDOMVALCOND_NDX1,U,REG 
MAXIMO  ,MAXDOMVALCOND,SQL251206163718510,P,REG 
MAXIMO  ,MAXDYNAMICDOMLINK,MAXDYNAMICDOM_NDX1,U,REG 
MAXIMO  ,MAXDYNAMICDOMLINK,SQL251206163718640,P,REG 
MAXIMO  ,MAXENDPOINT,MAXENDPOINT_NDX1,U,REG 
MAXIMO  ,MAXENDPOINT,SQL251206163718770,P,REG 
MAXIMO  ,MAXENDPOINTDTL,MAXENDPOINTDTL_N1,U,REG 
MAXIMO  ,MAXENDPOINTDTL,SQL251206163718890,P,REG 
MAXIMO  ,MAXEXTBOOLVAL,MAXEXTBOOLVAL_NDX1,U,REG 
MAXIMO  ,MAXEXTBOOLVAL,SQL251206163719030,P,REG 
MAXIMO  ,MAXEXTCTLVAL,MAXEXTCTLVAL_NDX1,U,REG 
MAXIMO  ,MAXEXTCTLVAL,SQL251206163719160,P,REG 
MAXIMO  ,MAXEXTIFACEIN,MAXEXTIFACEIN_NDX1,U,REG 
MAXIMO  ,MAXEXTIFACEIN,MAXEXTIFACEIN_NDX2,D,REG 
MAXIMO  ,MAXEXTIFACEIN,SQL251206163719290,P,REG 
MAXIMO  ,MAXEXTIFACEOUT,MAXEXTIFACEOUT_ND1,U,REG 
MAXIMO  ,MAXEXTIFACEOUT,MAXEXTIFACEOUT_ND2,D,REG 
MAXIMO  ,MAXEXTIFACEOUT,SQL251206163719410,P,REG 
MAXIMO  ,MAXEXTLISTVAL,MAXEXTLISTVAL_NDX1,U,REG 
MAXIMO  ,MAXEXTLISTVAL,SQL251206163719540,P,REG 
MAXIMO  ,MAXEXTOVER,MAXEXTOVER_NDX1,U,REG 
MAXIMO  ,MAXEXTOVER,SQL251206163719660,P,REG 
MAXIMO  ,MAXEXTSYSCONTROL,MAXEXTSYSCONTROL_1,U,REG 
MAXIMO  ,MAXEXTSYSCONTROL,SQL251206163719790,P,REG 
MAXIMO  ,MAXEXTSYSTEM,MAXEXTSYSTEM_NDX1,U,REG 
MAXIMO  ,MAXEXTSYSTEM,SQL251206163719920,P,REG 
MAXIMO  ,MAXEXTXREFVAL,MAXEXTXREFVAL_NDX1,U,REG 
MAXIMO  ,MAXEXTXREFVAL,SQL251206163720040,P,REG 
MAXIMO  ,MAXGRAPHQUERYATTR,MAXGRAPHQUERY_NDX1,U,REG 
MAXIMO  ,MAXGRAPHQUERYATTR,SQL251206163720160,P,REG 
MAXIMO  ,MAXGRAPHRELATION,MAXGRAPHRELAT_NDX1,U,REG 
MAXIMO  ,MAXGRAPHRELATION,SQL251206163720290,P,REG 
MAXIMO  ,MAXGRAPHRELATTR,MAXGRAPHRELAT_NDX2,U,REG 
MAXIMO  ,MAXGRAPHRELATTR,SQL251206163720420,P,REG 
MAXIMO  ,MAXGROUP,MAXGROUP_NDX1,U,REG 
MAXIMO  ,MAXGROUP,MAXGROUP_NDX2,D,REG 
MAXIMO  ,MAXGROUP,SQL251206163720570,P,REG 
MAXIMO  ,MAXHANDLER,MAXHANDLER_NDX1,U,REG 
MAXIMO  ,MAXHANDLER,SQL251206163720700,P,REG 
MAXIMO  ,MAXIFACECOND,MAXIFACECOND_NDX1,U,REG 
MAXIMO  ,MAXIFACECOND,SQL251206163720840,P,REG 
MAXIMO  ,MAXIFACECONTROL,MAXIFACECONTROL_N1,U,REG 
MAXIMO  ,MAXIFACECONTROL,SQL251206163720980,P,REG 
MAXIMO  ,MAXIFACEEXPORT,MAXIFACEEXPOR_NDX1,U,REG 
MAXIMO  ,MAXIFACEEXPORT,SQL251206163721120,P,REG 
MAXIMO  ,MAXIFACEIN,MAXIFACEIN_NDX1,U,REG 
MAXIMO  ,MAXIFACEIN,SQL251206163721250,P,REG 
MAXIMO  ,MAXIFACEINCNTL,MAXIFACEINCNTL_IX1,U,REG 
MAXIMO  ,MAXIFACEINCNTL,SQL251206163721400,P,REG 
MAXIMO  ,MAXIFACEINDETAIL,MAXIFACEINDET_NDX2,U,REG 
MAXIMO  ,MAXIFACEINDETAIL,SQL251206163721530,P,REG 
MAXIMO  ,MAXIFACEINVOKE,MAXIFACEINVOK_NDX1,U,REG 
MAXIMO  ,MAXIFACEINVOKE,SQL251206163721670,P,REG 
MAXIMO  ,MAXIFACEOUT,MAXIFACEOUT,U,REG 
MAXIMO  ,MAXIFACEOUT,SQL251206163721800,P,REG 
MAXIMO  ,MAXIFACEOUTCNTL,MAXIFACEOUTCNTL_X1,U,REG 
MAXIMO  ,MAXIFACEOUTCNTL,SQL251206163721920,P,REG 
MAXIMO  ,MAXIFACEPROC,MAXIFACEPROC_NDX1,U,REG 
MAXIMO  ,MAXIFACEPROC,MAXIFACEPROC_NDX2,D,REG 
MAXIMO  ,MAXIFACEPROC,SQL251206163722050,P,REG 
MAXIMO  ,MAXIFACETYPEPROP,MAXIFACETYPEPROP_1,U,REG 
MAXIMO  ,MAXIFACETYPEPROP,SQL251206163722180,P,REG 
MAXIMO  ,MAXIM,IM_NDX1,U,REG 
MAXIMO  ,MAXIM,SQL251206163722300,P,REG 
MAXIMO  ,MAXIMPROP,IMPROP_NDX1,U,REG 
MAXIMO  ,MAXIMPROP,SQL251206163722430,P,REG 
MAXIMO  ,MAXINTERACTION,MAXINTERACTIO_NDX1,U,REG 
MAXIMO  ,MAXINTERACTION,SQL251206163722630,P,REG 
MAXIMO  ,MAXINTERROR,MAXINTERROR_NDX1,U,REG 
MAXIMO  ,MAXINTERROR,SQL251206163722820,P,REG 
MAXIMO  ,MAXINTERROREXTRACT,MAXINTERROREX_NDX1,U,REG 
MAXIMO  ,MAXINTERROREXTRACT,SQL251206163723020,P,REG 
MAXIMO  ,MAXINTERRORMSG,MAXINTERRORMSG_DX1,U,REG 
MAXIMO  ,MAXINTERRORMSG,SQL251206163723230,P,REG 
MAXIMO  ,MAXINTLISTENER,MAXINTLISTENE_NDX1,U,REG 
MAXIMO  ,MAXINTLISTENER,SQL251206163723350,P,REG 
MAXIMO  ,MAXINTMAPPING,MAXINTMAPPING_NDX1,U,REG 
MAXIMO  ,MAXINTMAPPING,SQL251206163723480,P,REG 
MAXIMO  ,MAXINTMAPPINGDETAIL,MAXINTMAPPING_NDX2,U,REG 
MAXIMO  ,MAXINTMAPPINGDETAIL,SQL251206163723600,P,REG 
MAXIMO  ,MAXINTMSGTRK,MAXINTMSGTRK_OOG1,D,REG 
MAXIMO  ,MAXINTMSGTRK,MAXINTMSGTRK_X1,U,REG 
MAXIMO  ,MAXINTMSGTRK,MAXINTMSGTRK_X2,D,REG 
MAXIMO  ,MAXINTMSGTRK,MAXINTMSGTRK_X3,D,REG 
MAXIMO  ,MAXINTMSGTRK,MAXINTMSGTRK_X4,D,REG 
MAXIMO  ,MAXINTMSGTRK,MAXINTMSGTRK_X5,D,REG 
MAXIMO  ,MAXINTMSGTRK,SQL251206163723790,P,REG 
MAXIMO  ,MAXINTMSGTRKDTL,MAXINTMSGTRKDTL_X1,U,REG 
MAXIMO  ,MAXINTMSGTRKDTL,SQL251206163723910,P,REG 
MAXIMO  ,MAXINTOBJALIAS,MAXINTOBJALIAS_NDX,U,REG 
MAXIMO  ,MAXINTOBJALIAS,MAXINTOBJALIA_NDX1,U,REG 
MAXIMO  ,MAXINTOBJALIAS,SQL251206163724040,P,REG 
MAXIMO  ,MAXINTOBJAPP,MAXINTOBJAPP_NDX1,U,REG 
MAXIMO  ,MAXINTOBJAPP,SQL251206163724160,P,REG 
MAXIMO  ,MAXINTOBJCOLS,MAXINTOBJCOLS_NDX1,U,REG 
MAXIMO  ,MAXINTOBJCOLS,SQL251206163724280,P,REG 
MAXIMO  ,MAXINTOBJDETAIL,MAXINTOBJDET_NDX1,U,REG 
MAXIMO  ,MAXINTOBJDETAIL,MAXINTOBJDET_NDX2,D,REG 
MAXIMO  ,MAXINTOBJDETAIL,MAXINTOBJDET_NDX3,U,REG 
MAXIMO  ,MAXINTOBJDETAIL,MAXINTOBJDET_NDX4,U,REG 
MAXIMO  ,MAXINTOBJDETAIL,SQL251206163724400,P,REG 
MAXIMO  ,MAXINTOBJECT,MAXINTOBJECT_NDX1,U,REG 
MAXIMO  ,MAXINTOBJECT,MAXINTOBJECT_WC_NDX01,D,REG 
MAXIMO  ,MAXINTOBJECT,SQL251206163724540,P,REG 
MAXIMO  ,MAXINTPOLICY,MAXINTPOLICY_NDX1,U,REG 
MAXIMO  ,MAXINTPOLICY,SQL251206163724670,P,REG 
MAXIMO  ,MAXINTPOLICYPARAM,MAXINTPOLICYP_NDX1,U,REG 
MAXIMO  ,MAXINTPOLICYPARAM,SQL251206163724790,P,REG 
MAXIMO  ,MAXKAFKAOFFSET,MAXKAFKAOFFSE_NDX1,U,REG 
MAXIMO  ,MAXKAFKAOFFSET,SQL251206163724920,P,REG 
MAXIMO  ,MAXLABELS,MAXLABELS_NDX1,U,REG 
MAXIMO  ,MAXLABELS,SQL251206163725050,P,REG 
MAXIMO  ,MAXLAUNCHENTRY,MAXLAUNCHENTRY_X2,U,REG 
MAXIMO  ,MAXLAUNCHENTRY,SQL251206163725180,P,REG 
MAXIMO  ,MAXLECONTEXT,MAXLECONTEXT_NDX1,U,REG 
MAXIMO  ,MAXLECONTEXT,SQL251206163725300,P,REG 
MAXIMO  ,MAXLICAPPACCESS,MAXLICAPPACCE_NDX1,U,REG 
MAXIMO  ,MAXLICAPPACCESS,SQL251206163725440,P,REG 
MAXIMO  ,MAXLICAPPMODEXT,MAXLICAPPMODE_NDX1,U,REG 
MAXIMO  ,MAXLICAPPMODEXT,SQL251206163725570,P,REG 
MAXIMO  ,MAXLICAPPS,MAXLICAPPS_NDX1,U,REG 
MAXIMO  ,MAXLICAPPS,SQL251206163725700,P,REG 
MAXIMO  ,MAXLICAVGROUPMAP,MAXLICAVGROUP_NDX1,U,REG 
MAXIMO  ,MAXLICAVGROUPMAP,SQL251206163725820,P,REG 
MAXIMO  ,MAXLICAVOPTS,MAXLICAVOPTS_NDX1,U,REG 
MAXIMO  ,MAXLICAVOPTS,SQL251206163725950,P,REG 
MAXIMO  ,MAXLICAVTYPES,MAXLICAVTYPES_NDX1,U,REG 
MAXIMO  ,MAXLICAVTYPES,SQL251206163726080,P,REG 
MAXIMO  ,MAXLICCONCITVLUSAGE,MAXLICCONCITV_NDX1,U,REG 
MAXIMO  ,MAXLICCONCITVLUSAGE,SQL251206163726210,P,REG 
MAXIMO  ,MAXLICENSE,MAXLICENSE_NDX1,U,REG 
MAXIMO  ,MAXLICENSE,SQL251206163726340,P,REG 
MAXIMO  ,MAXLICINCLADDON,MAXLICINCLADD_NDX1,U,REG 
MAXIMO  ,MAXLICINCLADDON,SQL251206163726470,P,REG 
MAXIMO  ,MAXLICPRDKEYLIST,MAXLICPRDKEYL_NDX1,U,REG 
MAXIMO  ,MAXLICPRDKEYLIST,SQL251206163726590,P,REG 
MAXIMO  ,MAXLICPRODAPPS,MAXLICPRODAPP_NDX1,U,REG 
MAXIMO  ,MAXLICPRODAPPS,SQL251206163726720,P,REG 
MAXIMO  ,MAXLICPRODLST,MAXLICPRODLST_NDX1,U,REG 
MAXIMO  ,MAXLICPRODLST,SQL251206163726840,P,REG 
MAXIMO  ,MAXLICPRODVUE,MAXLICPRODVUE_NDX1,U,REG 
MAXIMO  ,MAXLICPRODVUE,SQL251206163726960,P,REG 
MAXIMO  ,MAXLICPURCHDET,SQL251206163727090,P,REG 
MAXIMO  ,MAXLICRVU,MAXLICRVU_NDX1,U,REG 
MAXIMO  ,MAXLICRVU,SQL251206163727210,P,REG 
MAXIMO  ,MAXLICRVUUSAGE,MAXLICRVUUSAG_NDX1,U,REG 
MAXIMO  ,MAXLICRVUUSAGE,SQL251206163727340,P,REG 
MAXIMO  ,MAXLICSELFSRVAPPS,MAXLICSELFSRV_NDX1,U,REG 
MAXIMO  ,MAXLICSELFSRVAPPS,SQL251206163727460,P,REG 
MAXIMO  ,MAXLICSIGFLAGLINK,MAXLICSIGFLAG_NDX1,U,REG 
MAXIMO  ,MAXLICSIGFLAGLINK,SQL251206163727580,P,REG 
MAXIMO  ,MAXLICSTATUS,MAXLICSTATUS_NDX1,U,REG 
MAXIMO  ,MAXLICSTATUS,SQL251206163727710,P,REG 
MAXIMO  ,MAXLICTYPESTATUS,MAXLICTYPESTA_NDX1,U,REG 
MAXIMO  ,MAXLICTYPESTATUS,SQL251206163727830,P,REG 
MAXIMO  ,MAXLICUSAGE,SQL251206163727960,P,REG 
MAXIMO  ,MAXLICUSERASC,MAXLICUSERASC_NDX1,U,REG 
MAXIMO  ,MAXLICUSERASC,SQL251206163728080,P,REG 
MAXIMO  ,MAXLICUSGCONCURT,MAXLICUSGCONC_NDX1,U,REG 
MAXIMO  ,MAXLICUSGCONCURT,SQL251206163728290,P,REG 
MAXIMO  ,MAXLICUSGSMRY,MAXLICUSGSMRY_NDX1,U,REG 
MAXIMO  ,MAXLICUSGSMRY,SQL251206163728420,P,REG 
MAXIMO  ,MAXLICUSGVAR,MAXLICUSGVAR_NDX1,U,REG 
MAXIMO  ,MAXLICUSGVAR,SQL251206163728550,P,REG 
MAXIMO  ,MAXLISTOVERVAL,MAXLISTOVERVAL_ND1,U,REG 
MAXIMO  ,MAXLISTOVERVAL,SQL251206163728670,P,REG 
MAXIMO  ,MAXLOGAPPENDER,MAXLOGAPPDR_NDX1,U,REG 
MAXIMO  ,MAXLOGAPPENDER,SQL251206163728790,P,REG 
MAXIMO  ,MAXLOGGER,MAXLOGGER_NDX1,U,REG 
MAXIMO  ,MAXLOGGER,SQL251206163728940,P,REG 
MAXIMO  ,MAXLOGMSGTOOLBAR,MAXLOGMSGTOOL_NDX1,U,REG 
MAXIMO  ,MAXLOGMSGTOOLBAR,SQL251206163729050,P,REG 
MAXIMO  ,MAXLOOKUPMAP,MAXLOOKUPMAP_NDX1,U,REG 
MAXIMO  ,MAXLOOKUPMAP,SQL251206163729180,P,REG 
MAXIMO  ,MAXMENU,MAXMENU_NDX1,U,REG 
MAXIMO  ,MAXMENU,MAXMENU_NDX2,U,REG 
MAXIMO  ,MAXMENU,MAXMENU_NDX3,D,REG 
MAXIMO  ,MAXMENU,SQL251206163729300,P,REG 
MAXIMO  ,MAXMESSAGES,MAXMESSAGES_NDX1,U,REG 
MAXIMO  ,MAXMESSAGES,MAXMESSAGES_NDX2,D,REG 
MAXIMO  ,MAXMESSAGES,SQL251206163729430,P,REG 
MAXIMO  ,MAXMOBILESCHEMA,MAXMOBILESCHE_NDX1,U,REG 
MAXIMO  ,MAXMOBILESCHEMA,SQL251206163729630,P,REG 
MAXIMO  ,MAXMODULES,MAXMODULES_NDX,U,REG 
MAXIMO  ,MAXMODULES,SQL251206163729750,P,REG 
MAXIMO  ,MAXOAUTHCLIENT,MAXOAUTHCLIEN_NDX1,U,REG 
MAXIMO  ,MAXOAUTHCLIENT,SQL251206163729870,P,REG 
MAXIMO  ,MAXOBJECT,MAXOBJECT_NDX1,U,REG 
MAXIMO  ,MAXOBJECT,MAXOBJECT_NDX2,D,REG 
MAXIMO  ,MAXOBJECT,MAXOBJECT_NDX3,D,REG 
MAXIMO  ,MAXOBJECT,SQL251206163730000,P,REG 
MAXIMO  ,MAXOBJECTCFG,MAXOBJECTCFG_NDX1,U,REG 
MAXIMO  ,MAXOBJECTCFG,MAXOBJECTCFG_NDX2,D,REG 
MAXIMO  ,MAXOBJECTCFG,MAXOBJECTCFG_NDX3,D,REG 
MAXIMO  ,MAXOBJECTCFG,SQL251206163730120,P,REG 
MAXIMO  ,MAXPDATA,MAXPDATA_NDX1,U,REG 
MAXIMO  ,MAXPDATA,SQL251206163730240,P,REG 
MAXIMO  ,MAXPRESENTATION,MAXPRESENT_NDX1,U,REG 
MAXIMO  ,MAXPRESENTATION,SQL251206163730440,P,REG 
MAXIMO  ,MAXPROCCOLS,MAXPROCCOLS_NDX1,U,REG 
MAXIMO  ,MAXPROCCOLS,SQL251206163730570,P,REG 
MAXIMO  ,MAXPROP,MAXPROP_NDX1,U,REG 
MAXIMO  ,MAXPROP,SQL251206163730700,P,REG 
MAXIMO  ,MAXPROPVALUE,MAXPROPVALUE_NDX1,U,REG 
MAXIMO  ,MAXPROPVALUE,SQL251206163730820,P,REG 
MAXIMO  ,MAXPUSHDEVTYPE,MAXPUSHDEVTYP_NDX1,U,REG 
MAXIMO  ,MAXPUSHDEVTYPE,SQL251206163730950,P,REG 
MAXIMO  ,MAXPUSHPROVIDER,MAXPUSHPROVID_NDX1,U,REG 
MAXIMO  ,MAXPUSHPROVIDER,SQL251206163731080,P,REG 
MAXIMO  ,MAXPUSHPROVIDERDEVTYPE,MAXPUSHPROVID_NDX3,U,REG 
MAXIMO  ,MAXPUSHPROVIDERDEVTYPE,SQL251206163731300,P,REG 
MAXIMO  ,MAXQUEUE,MAXQUEUE_NDX1,U,REG 
MAXIMO  ,MAXQUEUE,SQL251206163731420,P,REG 
MAXIMO  ,MAXRECORDLOCK,MAXRECORDLOCK_NDX1,U,REG 
MAXIMO  ,MAXRECORDLOCK,SQL251206163731540,P,REG 
MAXIMO  ,MAXRELATIONSHIP,MAXRELATIONS_NDX1,U,REG 
MAXIMO  ,MAXRELATIONSHIP,SQL251206163731670,P,REG 
MAXIMO  ,MAXREPLACEPROC,MAXREPLACEPROC_ND1,U,REG 
MAXIMO  ,MAXREPLACEPROC,SQL251206163731790,P,REG 
MAXIMO  ,MAXROLE,MAXROLE_NDX1,U,REG 
MAXIMO  ,MAXROLE,SQL251206163731920,P,REG 
MAXIMO  ,MAXROWSTAMP,MAXROWSTAMP_NDX1,U,REG 
MAXIMO  ,MAXROWSTAMP,SQL251206163732050,P,REG 
MAXIMO  ,MAXSEQUENCE,MAXSEQUENCE_NDX1,U,REG 
MAXIMO  ,MAXSEQUENCE,MAXSEQ_NDX1,U,REG 
MAXIMO  ,MAXSEQUENCE,SQL251206163732110,P,REG 
MAXIMO  ,MAXSERVICE,MAXSERVICE_NDX1,U,REG 
MAXIMO  ,MAXSERVICE,SQL251206163732230,P,REG 
MAXIMO  ,MAXSERVSECURITY,MAXSERVSECUR_NDX1,U,REG 
MAXIMO  ,MAXSERVSECURITY,SQL251206163732360,P,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX1,U,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX2,D,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX3,D,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX4,D,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX5,D,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX6,D,REG 
MAXIMO  ,MAXSESSION,MAXSESSION_NDX7,D,REG 
MAXIMO  ,MAXSESSION,SQL251206163732480,P,REG 
MAXIMO  ,MAXSYSINDEXES,MAXSYSNDX_NDX,U,REG 
MAXIMO  ,MAXSYSINDEXES,MAXSYSNDX_NDX2,D,REG 
MAXIMO  ,MAXSYSINDEXES,SQL251206163732600,P,REG 
MAXIMO  ,MAXSYSKEYS,MAXSYSKEYS_NDX,U,REG 
MAXIMO  ,MAXSYSKEYS,MAXSYSKEYS_NDX2,U,REG 
MAXIMO  ,MAXSYSKEYS,SQL251206163732720,P,REG 
MAXIMO  ,MAXTABLE,MAXTABLE_NDX1,U,REG 
MAXIMO  ,MAXTABLE,MAXTABLE_NDX2,D,REG 
MAXIMO  ,MAXTABLE,MAXTABLE_NDX3,U,REG 
MAXIMO  ,MAXTABLE,SQL251206163732780,P,REG 
MAXIMO  ,MAXTABLECFG,MAXTABLECFG_NDX1,U,REG 
MAXIMO  ,MAXTABLECFG,MAXTABLECFG_NDX2,D,REG 
MAXIMO  ,MAXTABLECFG,MAXTABLECFG_NDX3,U,REG 
MAXIMO  ,MAXTABLECFG,SQL251206163732900,P,REG 
MAXIMO  ,MAXTABLEDOMAIN,MAXTABLEDOM_NDX1,U,REG 
MAXIMO  ,MAXTABLEDOMAIN,SQL251206163733020,P,REG 
MAXIMO  ,MAXTESTFIX,MAXTESTFIX_NDX1,U,REG 
MAXIMO  ,MAXTESTFIX,SQL251206163733220,P,REG 
MAXIMO  ,MAXTHREADLOGGER,MAXTHREADLOGG_NDX1,U,REG 
MAXIMO  ,MAXTHREADLOGGER,SQL251206163733340,P,REG 
MAXIMO  ,MAXTHREADLOGGERDET,MAXTHREADLOGG_NDX3,U,REG 
MAXIMO  ,MAXTHREADLOGGERDET,SQL251206163733460,P,REG 
MAXIMO  ,MAXTOKEN,MAXTOKEN_NDX1,U,REG 
MAXIMO  ,MAXTOKEN,SQL251206163733570,P,REG 
MAXIMO  ,MAXTRANSFORMPROC,MAXTRANSFORMPROC_1,U,REG 
MAXIMO  ,MAXTRANSFORMPROC,SQL251206163733710,P,REG 
MAXIMO  ,MAXUSER,MAXUSER_NDX1,U,REG 
MAXIMO  ,MAXUSER,MAXUSER_NDX2,U,REG 
MAXIMO  ,MAXUSER,MAXUSER_NDX3,U,REG 
MAXIMO  ,MAXUSER,MAXUSER_NDX4,U,REG 
MAXIMO  ,MAXUSER,SQL251206163733860,P,REG 
MAXIMO  ,MAXUSERAPPLOG,SQL251206163733990,P,REG 
MAXIMO  ,MAXUSERNPS,MAXUSERNPS_NDX1,U,REG 
MAXIMO  ,MAXUSERNPS,SQL251206163734110,P,REG 
MAXIMO  ,MAXUSERSTATUS,MAXUSERSTATUS_NDX1,D,REG 
MAXIMO  ,MAXUSERSTATUS,SQL251206163734240,P,REG 
MAXIMO  ,MAXUSRDBAUTHINFO,MAXUSRDBAUTHI_NDX1,U,REG 
MAXIMO  ,MAXUSRDBAUTHINFO,SQL251206163734360,P,REG 
MAXIMO  ,MAXVARS,MAXVARS_NDX1,U,REG 
MAXIMO  ,MAXVARS,MAXVARS_NDX2,U,REG 
MAXIMO  ,MAXVARS,SQL251206163734480,P,REG 
MAXIMO  ,MAXVARTYPE,MAXVARTYPE_NDX1,U,REG 
MAXIMO  ,MAXVARTYPE,SQL251206163734600,P,REG 
MAXIMO  ,MAXVIEW,MAXVIEW_NDX1,U,REG 
MAXIMO  ,MAXVIEW,SQL251206163734670,P,REG 
MAXIMO  ,MAXVIEWCFG,MAXVIEWCFG_NDX1,U,REG 
MAXIMO  ,MAXVIEWCFG,SQL251206163734790,P,REG 
MAXIMO  ,MAXVIEWCOLUMN,MAXVIEWCOLUMN_NDX1,U,REG 
MAXIMO  ,MAXVIEWCOLUMN,MAXVIEWCOLUMN_NDX2,D,REG 
MAXIMO  ,MAXVIEWCOLUMN,SQL251206163734910,P,REG 
MAXIMO  ,MAXVIEWCOLUMNCFG,MAXVIEWCOLCFG_NDX1,U,REG 
MAXIMO  ,MAXVIEWCOLUMNCFG,MAXVIEWCOLCFG_NDX2,D,REG 
MAXIMO  ,MAXVIEWCOLUMNCFG,SQL251206163735030,P,REG 
MAXIMO  ,MAXWORKCENTER,MAXWORKCENTER_NDX1,D,REG 
MAXIMO  ,MAXWORKCENTER,SQL251206163735140,P,REG 
MAXIMO  ,MAXWORKCENTERFILES,MAXWORKCENTERFILES_NDX1,D,REG 
MAXIMO  ,MAXWORKCENTERFILES,SQL251206163735330,P,REG 
MAXIMO  ,MAXWSREGISTRY,MAXWSREGISTRY_NDX1,U,REG 
MAXIMO  ,MAXWSREGISTRY,SQL251206163735460,P,REG 
MAXIMO  ,MAXXREFOVERVAL,MAXXREFOVERVAL_ND1,U,REG 
MAXIMO  ,MAXXREFOVERVAL,SQL251206163735570,P,REG 
MAXIMO  ,MEASUREMENT,MEASUREMENT_NDX1,D,REG 
MAXIMO  ,MEASUREMENT,MEASUREMENT_NDX2,D,REG 
MAXIMO  ,MEASUREMENT,MXESUPGRADEINDEX2,D,REG 
MAXIMO  ,MEASUREMENT,SQL251206163735700,P,REG 
MAXIMO  ,MEASUREPOINT,MEASUREPOINT_NDX1,U,REG 
MAXIMO  ,MEASUREPOINT,MEASUREPOINT_NDX2,D,REG 
MAXIMO  ,MEASUREPOINT,MEASUREPOINT_NDX3,D,REG 
MAXIMO  ,MEASUREPOINT,SQL251206163735820,P,REG 
MAXIMO  ,MEASUREUNIT,MEASUREUNIT_NDX1,U,REG 
MAXIMO  ,MEASUREUNIT,SQL251206163735940,P,REG 
MAXIMO  ,MEA_DUMMY_TABLE,SQL251206163736060,P,REG 
MAXIMO  ,METER,METER_NDX1,U,REG 
MAXIMO  ,METER,SQL251206163736180,P,REG 
