ENV_DB,USERID,PERSONID,LOGINID,STATUS,TYPE,LICENSENUM,ISLATEST,ISUNLICUSER,ISSELFSERVICEUSER
N09,GBRAUNNER,GBRAUNNER,gbraunner,ACTIVE,TYPE 10,-,1,1,0
N09,LUCASCONTAGEM,LUCASCONTAGEM,lucascontagem,ACTIVE,TYPE 10,-,1,1,0
N09,NATHALIABARBOSA,NATHALIABARBOSA,nathaliabarbosa,INACTIVE,TYPE 10,-,0,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,BRUNOLEAL,BRUNOLEAL,brunoleal,ACTIVE,TYPE 1,-,1,1,0
N09,TARCISIOSANTOS,TARCISIOSANTOS,tarcisiosantos,ACTIVE,TYPE 10,-,0,1,0
N09,CLAUDECY,CLAUDECY,claudecy,ACTIVE,TYPE 10,-,1,1,0
N09,ANDREYLOPES,ANDREYLOPES,andreylopes,ACTIVE,TYPE 10,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,DIOGODANTAS,DIOGODANTAS,diogodantas,ACTIVE,TYPE 10,-,1,1,0
N09,COSTAALVES,COSTAALVES,costaalves,ACTIVE,TYPE 10,-,1,1,0
N09,MARCUSVINICIUS,MARCUSVINICIUS,marcusvinicius,ACTIVE,TYPE 10,-,1,1,0
N09,WAGNEMONSORES,WAGNEMONSORES,wagnemonsores,ACTIVE,TYPE 10,-,1,1,0
N09,TIAGOAZEVEDO,TIAGOAZEVEDO,tiagoazevedo,ACTIVE,TYPE 10,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,RROSALINO,RROSALINO,rrosalino,INACTIVE,TYPE 10,-,0,1,0
N09,LUIZSAMARY,LUIZSAMARY,luizsamary,ACTIVE,TYPE 10,-,1,1,0
N09,MATHEUSDENTALLI,MATHEUSDENTALLI,matheusdentalli,ACTIVE,TYPE 10,-,1,1,0
N09,RICARDOCARMO,RICARDOCARMO,ricardocarmo,ACTIVE,TYPE 1,-,1,1,0
N09,JOYCEFONSECA,JOYCEFONSECA,joycefonseca,ACTIVE,TYPE 10,-,1,1,0
N09,JUSTINOLARISSA,JUSTINOLARISSA,justinolarissa,ACTIVE,TYPE 10,-,1,1,0
N09,AMARALGILBERTO,AMARALGILBERTO,amaralgilberto,ACTIVE,TYPE 10,-,1,1,0
N09,THALESANDRADE,THALESANDRADE,thalesandrade,ACTIVE,TYPE 10,-,1,1,0
N09,LUISPICOLO,LUISPICOLO,luispicolo,ACTIVE,TYPE 10,-,1,1,0
N09,PEDROOLIVEIRANOGUEIRA,PEDROOLIVEIRANOGUEIRA,pedrooliveiranogueira,ACTIVE,TYPE 10,-,1,1,0
N09,VINICIUSAGUIAR,VINICIUSAGUIAR,viniciusaguiar,ACTIVE,TYPE 10,-,1,1,0
N09,NICHOLASALMEIDA,NICHOLASALMEIDA,nicholasalmeida,ACTIVE,TYPE 4,-,1,1,0
N09,AGUSTIN,AGUSTIN,agustin,ACTIVE,TYPE 10,-,1,1,0
N09,BRUNAOLIVEIRA,BRUNAOLIVEIRA,brunaoliveira,ACTIVE,TYPE 1,-,1,1,0
N09,ALEXMOTA,ALEXMOTA,alexmota,ACTIVE,TYPE 10,-,1,1,0
N09,DANIELMELCHIADES,DANIELMELCHIADES,danielmelchiades,ACTIVE,TYPE 10,-,1,1,0
N09,MAURILIOOLIVEIRA,MAURILIOOLIVEIRA,mauriliooliveira,ACTIVE,TYPE 10,-,1,1,0
N09,DANIELSOUZA,DANIELSOUZA,danielsouza,ACTIVE,TYPE 10,-,1,1,0
N09,BRUNAPRATA,BRUNAPRATA,brunaprata,ACTIVE,TYPE 10,-,1,1,0
N09,KARENMOTA,KARENMOTA,karenmota,ACTIVE,TYPE 10,-,1,1,0
N09,ROGERIOBRUM,ROGERIOBRUM,rogeriobrum,ACTIVE,TYPE 10,-,1,1,0
N09,DANIEL,DANIEL,daniel,ACTIVE,TYPE 10,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,ORLANDORODRIGUES,ORLANDORODRIGUES,orlandorodrigues,ACTIVE,TYPE 1,-,1,1,0
N09,THIAGOGRASSINI,THIAGOGRASSINI,thiagograssini,ACTIVE,TYPE 4,-,1,1,0
N09,CARLOSFILHO,CARLOSFILHO,carlosfilho,ACTIVE,TYPE 10,-,1,1,0
N09,IGORMORAES,IGORMORAES,igormoraes,ACTIVE,TYPE 10,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,JOSEROSA,JOSEROSA,joserosa,ACTIVE,TYPE 10,-,1,1,0
N09,TARCISIOSANTOS,TARCISIOSANTOS,tarcisiosantos,ACTIVE,TYPE 10,-,1,1,0
N09,DANIELAGUIAR,DANIELAGUIAR,danielaguiar,ACTIVE,TYPE 10,-,1,1,0
N09,DANIELAMARTINS,DANIELAMARTINS,danielamartins,ACTIVE,TYPE 10,-,1,1,0
N09,MARIASOARES,MARIASOARES,mariasoares,ACTIVE,TYPE 10,-,1,1,0
N09,ALANROSA,ALANROSA,alanrosa,ACTIVE,TYPE 10,-,1,1,0
N09,LOUINE,LOUINE,louine,ACTIVE,TYPE 10,-,1,1,0
N09,JOAOVINICIUS,JOAOVINICIUS,joaovinicius,ACTIVE,TYPE 10,-,1,1,0
N09,MANDELA,MANDELA,mandela,ACTIVE,TYPE 10,-,1,1,0
N09,FRANCISCOSERAFIM,FRANCISCOSERAFIM,franciscoserafim,ACTIVE,TYPE 10,-,1,1,0
N09,JOSESILVA,JOSESILVA,josesilva,ACTIVE,TYPE 1,-,1,1,0
N09,GABRIELCANDIDO,GABRIELCANDIDO,gabrielcandido,ACTIVE,TYPE 10,-,1,1,0
N09,RCONTARATO,RCONTARATO,rcontarato,ACTIVE,TYPE 10,-,1,1,0
N09,MARIATAVARES,MARIATAVARES,mariatavares,ACTIVE,TYPE 10,-,1,1,0
N09,ALINECARDOSO,ALINECARDOSO,alinecardoso,ACTIVE,TYPE 1,-,1,1,0
N09,LEONARDOMOREIRA,LEONARDOMOREIRA,leonardomoreira,ACTIVE,TYPE 1,-,1,1,0
N09,ADRIANOCALIXTO,ADRIANOCALIXTO,adrianocalixto,ACTIVE,TYPE 2,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,BRUNOMOURA,BRUNOMOURA,brunomoura,ACTIVE,TYPE 4,-,1,1,0
N09,CALEBECAETANO,CALEBECAETANO,calebecaetano,ACTIVE,TYPE 10,-,1,1,0
N09,GONCALVESHITALO,GONCALVESHITALO,goncalveshitalo,ACTIVE,TYPE 10,-,1,1,0
N09,KARYNISILVESTRE,KARYNISILVESTRE,karynsilvestre,ACTIVE,TYPE 1,-,1,1,0
N09,PATRICKCAVALCANTE,PATRICKCAVALCANTE,patrickcavalcante,ACTIVE,TYPE 1,-,1,1,0
N09,WAGNERABREU,WAGNERABREU,wagnerabreu,ACTIVE,TYPE 1,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,STENIOROMAO,STENIOROMAO,stenioromao,ACTIVE,TYPE 10,-,1,1,0
N09,PEDROMESSIAS,PEDROMESSIAS,pedromessias,ACTIVE,TYPE 10,-,1,1,0
N09,ARTHURJORGE,ARTHURJORGE,arthurjorge,ACTIVE,TYPE 1,-,1,1,0
N09,RONIVALDOCONDE,RONIVALDOCONDE,ronivaldoconde,ACTIVE,TYPE 4,-,1,1,0
N09,DOUGLASBASILIO,DOUGLASBASILIO,douglasbasilio,ACTIVE,TYPE 1,-,1,1,0
N09,THIAGOCALHEIA,THIAGOCALHEIA,thiagocalheia,ACTIVE,TYPE 1,-,1,1,0
N09,JEANMERLIM,JEANMERLIM,jeanmerlim,ACTIVE,TYPE 10,-,1,1,0
N09,PHELLYPEVENTURA,PHELLYPEVENTURA,phellypeventura,ACTIVE,TYPE 10,-,1,1,0
N09,MJORDAO,MJORDAO,mjordao,ACTIVE,TYPE 10,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,RODRICARDOSO,RODRICARDOSO,rodricardoso,ACTIVE,TYPE 10,-,1,1,0
N09,WESLLEYLOBO,WESLLEYLOBO,weslleylobo,ACTIVE,TYPE 1,-,1,1,0
N09,ANDREVICENTE,ANDREVICENTE,andrevicente,ACTIVE,TYPE 10,-,1,1,0
N09,ANDERSONRIOBRANCO,ANDERSONRIOBRANCO,andersonriobranco,ACTIVE,TYPE 10,-,1,1,0
N09,VANDERSONPINHEIRO,VANDERSONPINHEIRO,vandersonpinheiro,ACTIVE,TYPE 10,-,1,1,0
N09,TAMIRISARAMOS,TAMIRISARAMOS,tamirisaramos,ACTIVE,TYPE 10,-,1,1,0
N09,FLAVIODESOUZA,FLAVIODESOUZA,flaviodesouza,ACTIVE,TYPE 10,-,1,1,0
N09,JULIOSUONE,JULIOSUONE,juliosuone,ACTIVE,TYPE 10,-,1,1,0
N09,PEDROMENDES,PEDROMENDES,pedromendes,ACTIVE,TYPE 10,-,1,1,0
N09,KELVINDASILVA,KELVINDASILVA,kelvindasilva,ACTIVE,TYPE 10,-,1,1,0
N09,ALVAROCAMPOS,ALVAROCAMPOS,alvarocampos,ACTIVE,TYPE 1,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,ANDRESSILVA,ANDRESSILVA,andressilva,ACTIVE,TYPE 10,-,1,1,0
N09,LUIZPHILLIPE,LUIZPHILLIPE,luizphillipe,ACTIVE,TYPE 10,-,1,1,0
N09,GISELLESANTANA,GISELLESANTANA,gisellesantana,ACTIVE,TYPE 10,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,ENDRYWCORDEIRO,ENDRYWCORDEIRO,endrywcordeiro,ACTIVE,TYPE 10,-,1,1,0
N09,ALEXSALUSTINO,ALEXSALUSTINO,alexsalustino,ACTIVE,TYPE 1,-,1,1,0
N09,ELTONSILVA,ELTONSILVA,eltonsilva,ACTIVE,TYPE 10,-,1,1,0
N09,DHINAKARANUTHIRAKODI,DHINAKARANUTHIRAKODI,dhinakaranuthirakodi,ACTIVE,TYPE 5,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,MARLONLUIS,MARLONLUIS,marlonluis,ACTIVE,TYPE 10,-,1,1,0
N09,GENIVALDOBATISTA,GENIVALDOBATISTA,genivaldobatista,ACTIVE,TYPE 10,-,1,1,0
N09,IVOMIGUEL,IVOMIGUEL,ivomiguel,ACTIVE,TYPE 10,-,1,1,0
N09,DIOGOCARVALHO,DIOGOCARVALHO,diogocarvalho,ACTIVE,TYPE 1,-,1,1,0
N09,EDUARDOBOSCO,EDUARDOBOSCO,eduardobosco,ACTIVE,TYPE 2,-,1,1,0
N09,JUSSIMARMOTA,JUSSIMARMOTA,jussimarmota,ACTIVE,TYPE 10,-,1,1,0
N09,JAILSONJESUS,JAILSONJESUS,jailsonjesus,ACTIVE,TYPE 10,-,1,1,0
N09,ANISULLECORDEIR,ANISULLECORDEIR,anisullecordeir,ACTIVE,TYPE 1,-,1,1,0
N09,JULIANOSOUSA,JULIANOSOUSA,julianosousa,ACTIVE,TYPE 1,-,1,1,0
N09,HELIANOCHERIGATE,HELIANOCHERIGATE,helianocherigate,ACTIVE,TYPE 1,-,1,1,0
N09,KASTOLPHO,KASTOLPHO,kellyastolpho,ACTIVE,TYPE 5,-,1,1,0
N09,WILIAM,WILIAM,wiliam,ACTIVE,TYPE 10,-,1,1,0
N09,EMERIDA,EMERIDA,emerida,ACTIVE,TYPE 10,-,0,1,0
N09,VICTORLUCIO,VICTORLUCIO,victorlucio,ACTIVE,TYPE 10,-,1,1,0
N09,STEPHANO,STEPHANO,stephano,ACTIVE,TYPE 10,-,1,1,0
N09,ANDERSONECKHARDT,ANDERSONECKHARDT,andersoneckhardt,ACTIVE,TYPE 1,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,WILLIAN,WILLIAN,willian,ACTIVE,TYPE 10,-,1,1,0
N09,DANIELFERREIRA,DANIELFERREIRA,danielferreira,ACTIVE,TYPE 10,-,1,1,0
N09,JAKSONFRANCA,JAKSONFRANCA,jaksonfranca,ACTIVE,TYPE 10,-,1,1,0
N09,EMERIDA,EMERIDA,emerida,ACTIVE,TYPE 10,-,1,1,0
N09,DIEGOMEIRELES,DIEGOMEIRELES,diegomeireles,ACTIVE,TYPE 10,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,0,1,0
N09,JOSEGERALDO,JOSEGERALDO,josegeraldo,ACTIVE,TYPE 10,-,1,1,0
N09,LEONARDODOURADO,LEONARDODOURADO,leonardodourado,ACTIVE,TYPE 1,-,1,1,0
N09,MARCELOPRETO,MARCELOPRETO,marcelopreto,ACTIVE,TYPE 10,-,1,1,0
N09,SERGIOMOTACARDOSO,SERGIOMOTACARDOSO,sergiomotacardoso,INACTIVE,TYPE 10,-,0,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,ADRIANOAZEREDO,ADRIANOAZEREDO,adrianoazeredo,ACTIVE,TYPE 1,-,1,1,0
N09,GABRIELXAVIER,GABRIELXAVIER,gabrielxavier,ACTIVE,TYPE 10,-,1,1,0
N09,GUTEMBERGSILVA,GUTEMBERGSILVA,gutembergsilva,ACTIVE,TYPE 1,-,1,1,0
N09,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,OCY_EXPRESSCUR,0,0,0
N09,ESEQUIELBARROS,ESEQUIELBARROS,esequielbarros,ACTIVE,TYPE 4,-,1,1,0
N09,ESLLENSILVA,ESLLENSILVA,esllensilva,ACTIVE,TYPE 1,-,1,1,0
N09,EDSONSANTOS,EDSONSANTOS,edsonsantos,ACTIVE,TYPE 1,-,1,1,0
N09,JOSENILDOSILVA,JOSENILDOSILVA,josenildosilva,ACTIVE,TYPE 1,-,1,1,0
N09,GORDIANOMONTEIRO,GORDIANOMONTEIRO,gordianomonteiro,ACTIVE,TYPE 1,-,1,1,0
N09,SERGIOIVERSON,SERGIOIVERSON,sergioiverson,ACTIVE,TYPE 10,-,1,1,0
N09,MARLEYRABELO,MARLEYRABELO,marleyrabelo,ACTIVE,TYPE 10,-,1,1,0
N09,ANDERSONBOBI,ANDERSONBOBI,andersonbobi,ACTIVE,TYPE 10,-,1,1,0
N09,DIEGOMACHADO,DIEGOMACHADO,diegomachado,ACTIVE,TYPE 10,-,1,1,0
N09,BARBOSAALEXANDRE,BARBOSAALEXANDRE,barbosaalexandre,ACTIVE,TYPE 10,-,1,1,0
N09,RONESIOCASCAES,RONESIOCASCAES,ronesiocascaes,INACTIVE,TYPE 10,-,0,1,0
N09,JEFFERSONMARTINIANO,JEFFERSONMARTINIANO,jeffersonmartiniano,ACTIVE,TYPE 1,-,1,1,0
N09,ITEAM,ITEAM,iteam,ACTIVE,TYPE 5,-,1,1,0
N09,EVERTONASILVA,EVERTONASILVA,evertonasilva,ACTIVE,TYPE 10,-,1,1,0
N09,FERNADODUTRA,FERNADODUTRA,fernadodutra,ACTIVE,TYPE 10,-,1,1,0
N09,FILIPERODRIGUES,FILIPERODRIGUES,filiperodrigues,ACTIVE,TYPE 10,-,1,1,0
N09,ANDERSONFERREIRA,ANDERSONFERREIRA,andersonferreira,ACTIVE,TYPE 10,-,1,1,0
N09,CARLOSANDRADE,CARLOSANDRADE,carlosandrade,ACTIVE,TYPE 10,-,1,1,0
N09,FetchAll:,,,,,3585,,fetched.,rows
N09,>,,,,,,,,
ODN1,ALESSANDROPASINI,,,,,O&G_LIMITED,0,0,0
ODN1,PATRICKMACHADO,,,,,O&G_LIMITED,0,0,0
ODN1,CAIOQUITETE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,MARCOSNEVES,,,,,O&G_AUTHORIZED,0,0,0
ODN1,FABIOTEIXEIRA,,,,,O&G_LIMITED,0,0,0
ODN1,JEFFERSONSOUZA,,,,,O&G_LIMITED,0,0,0
ODN1,JASONDAVIS,,,,,O&G_LIMITED,0,0,0
ODN1,RICARDOPESSANHA,,,,,O&G_LIMITED,0,0,0
ODN1,MAXPHELIPE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,USERTESTE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RODRIGOGOES,,,,,O&G_LIMITED,0,0,0
ODN1,PAULOPARREIRA,,,,,-,0,1,0
ODN1,DARLANDOREA,,,,,O&G_LIMITED,0,0,0
ODN1,MOACYRJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
ODN1,BARTHOORNAERT,,,,,O&G_LIMITED,0,0,0
ODN1,JULINECAETANO,,,,,-,0,1,0
ODN1,LUANCARD,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ALEXANDERRIBEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,MAUROCUNHA,,,,,O&G_LIMITED,0,0,0
ODN1,SAVIOCAETANO,,,,,O&G_LIMITED,0,0,0
ODN1,PEDROFRANCO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,IGORRODRIGUES,,,,,O&G_LIMITED,0,0,0
ODN1,FABIOLANA,,,,,O&G_LIMITED,0,0,0
ODN1,ISAACOLIVEIRA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ERNANECARVALHAL,,,,,O&G_LIMITED,0,0,0
ODN1,EDSONRAFAEL,,,,,O&G_LIMITED,0,0,0
ODN1,FABIOSOUZA,,,,,O&G_LIMITED,0,0,0
ODN1,JUCOELHO,,,,,-,0,1,0
ODN1,GUSTAVOVASQUEZ,,,,,O&G_LIMITED,0,0,0
ODN1,LUCIANORIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,MARCELOBRITI,,,,,O&G_LIMITED,0,0,0
ODN1,LEONARDMORAES,,,,,O&G_LIMITED,0,0,0
ODN1,WILSIANEMORTE,,,,,O&G_LIMITED,0,0,0
ODN1,FABIORITA,,,,,O&G_LIMITED,0,0,0
ODN1,BRUNOARAUJO,,,,,O&G_LIMITED,0,0,0
ODN1,LINCOLNSOUZA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LUCIANOJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
ODN1,VICTORCOSTA,,,,,O&G_LIMITED,0,0,0
ODN1,LUANCARD,,,,,O&G_AUTHORIZED,0,0,0
ODN1,MARCOSNEVES,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LENIELJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WILSIANEMORTE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WALTERMONTEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ELCIODSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,WILSIANEMORTE,,,,,O&G_LIMITED,0,0,0
ODN1,WALTERMONTEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,GUSTAVOCANARIO,,,,,-,0,1,0
ODN1,GILDSONSILVA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,SHANNONLEWIS,,,,,-,0,1,0
ODN1,MICHELNASCIMENTO,,,,,-,0,1,0
ODN1,RAMONFRANCA,,,,,-,0,1,0
ODN1,BRUNOCOSTA,,,,,-,0,1,0
ODN1,THIAGOLEAO,,,,,-,0,1,0
ODN1,WESLEYGUEDES,,,,,-,0,1,0
ODN1,ARISTEUMELO,,,,,-,0,1,0
ODN1,PHILDAVIES,,,,,-,0,1,0
ODN1,GEORGESCHUENG,,,,,-,0,1,0
ODN1,SANYSANTOS,,,,,-,0,1,0
ODN1,RODRIGOGOES,,,,,-,0,1,0
ODN1,VICTORCADE,,,,,-,0,1,0
ODN1,THIAGOALMEIDA,,,,,-,0,1,0
ODN1,LUCIANOCAMARA,,,,,-,0,1,0
ODN1,SAVIOCAETANO,,,,,-,0,1,0
ODN1,TIAGOFREITAS,,,,,-,0,1,0
ODN1,ALANALVES,,,,,-,0,1,0
ODN1,RODRIGOVELLASCO,,,,,-,0,1,0
ODN1,ALEXANDRERODRIGUES,,,,,-,0,1,0
ODN1,STENIOFERREIRA,,,,,-,0,1,0
ODN1,EDSONRAFAEL,,,,,-,0,1,0
ODN1,ROBSONDIAS,,,,,-,0,1,0
ODN1,JONATASPEDROSA,,,,,-,0,1,0
ODN1,KLEBERPRADO,,,,,-,0,1,0
ODN1,MAYCONCOSENDEY,,,,,-,0,1,0
ODN1,SONIACOSTA,,,,,-,0,1,0
ODN1,NICOLEGOMES,,,,,-,0,1,0
ODN1,HUGOMALUF,,,,,-,1,1,0
ODN1,ELIDANASCIMENTO,,,,,-,0,1,0
ODN1,VANDERRIBEIRO,,,,,-,0,1,0
ODN1,LUCIANOJUNIOR,,,,,-,0,1,0
ODN1,EMERSONBASTOS,,,,,-,0,1,0
ODN1,LEANDROVENANCIO,,,,,-,0,1,0
ODN1,ANTONIOFILHO,,,,,-,0,1,0
ODN1,SHANNONLEWIS,,,,,O&G_LIMITED,0,0,0
ODN1,HELTONNASCIMENTO,,,,,O&G_LIMITED,0,0,0
ODN1,MICHELNASCIMENTO,,,,,O&G_LIMITED,0,0,0
ODN1,DONALDMOORE,,,,,O&G_LIMITED,0,0,0
ODN1,RAMONFRANCA,,,,,O&G_LIMITED,0,0,0
ODN1,MARCELOGALLO,,,,,O&G_LIMITED,0,0,0
ODN1,NILDACUNHA,,,,,O&G_LIMITED,0,0,0
ODN1,WILSIANEMORTE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LUIZFERREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,THIAGOLEAO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ALANSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,WESLEYGUEDES,,,,,O&G_LIMITED,0,0,0
ODN1,ARISTEUMELO,,,,,O&G_LIMITED,0,0,0
ODN1,EDUARDOCOSTA,,,,,O&G_LIMITED,0,0,0
ODN1,PHILDAVIES,,,,,O&G_LIMITED,0,0,0
ODN1,ERICSONCHAGAS,,,,,O&G_LIMITED,0,0,0
ODN1,LEONCIOALVARENGA,,,,,O&G_LIMITED,0,0,0
ODN1,LUANVITAL,,,,,O&G_LIMITED,0,0,0
ODN1,NAIRASILVA,,,,,O&G_LIMITED,0,0,0
ODN1,BAHJATHAMMAD,,,,,O&G_AUTHORIZED,0,0,0
ODN1,PARTHUR,,,,,O&G_LIMITED,0,0,0
ODN1,BRUNOROBERTO,,,,,O&G_LIMITED,0,0,0
ODN1,MARCIOMOLINARI,,,,,O&G_LIMITED,0,0,0
ODN1,OLIVIAJULIANELLI,,,,,O&G_LIMITED,0,0,0
ODN1,GABRIELACAMANZANO,,,,,O&G_LIMITED,0,0,0
ODN1,THIAGOALMEIDA,,,,,O&G_LIMITED,0,0,0
ODN1,YURIMARTTOS,,,,,O&G_LIMITED,0,0,0
ODN1,PAULO.OLIVEIRA,,,,,-,0,1,0
ODN1,FABRIZIOSOBRINHO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LUCIANOCAMARA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WILLIAMDSANTOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RYANGUEDES,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOSMARIANO,,,,,O&G_LIMITED,0,0,0
ODN1,ELCIODIAS,,,,,O&G_LIMITED,0,0,0
ODN1,LEOSANDOVAL,,,,,O&G_LIMITED,0,0,0
ODN1,LENIELJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
ODN1,JHONNYROCHA,,,,,O&G_LIMITED,0,0,0
ODN1,ANDERSONLSANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,TIAGOFREITAS,,,,,O&G_LIMITED,0,0,0
ODN1,GABRIELROCHA,,,,,O&G_LIMITED,0,0,0
ODN1,LAIONSOUZA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,PATRICKLEAL,,,,,O&G_LIMITED,0,0,0
ODN1,CARLAMORAES,,,,,O&G_LIMITED,0,0,0
ODN1,DIEGOESMITE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ALANBARROSO,,,,,O&G_LIMITED,0,0,0
ODN1,RONALDLACERDA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,DIEGOOTAVIO,,,,,O&G_LIMITED,0,0,0
ODN1,KLEBERPRADO,,,,,O&G_LIMITED,0,0,0
ODN1,RAFAELPASCOAL,,,,,O&G_LIMITED,0,0,0
ODN1,LEONARDOGOMES,,,,,O&G_LIMITED,0,0,0
ODN1,MAYCONSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,NICOLESILVEIRA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,IWALBERJUNIOR,,,,,O&G_LIMITED,0,0,0
ODN1,HERBSONSANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,RENANAVNER,,,,,-,0,1,0
ODN1,GUSTAVOCANARIO,,,,,O&G_LIMITED,0,0,0
ODN1,VINICIUSMAUES,,,,,O&G_LIMITED,0,0,0
ODN1,LUIZCSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,EVERTONPERES,,,,,O&G_LIMITED,0,0,0
ODN1,THIAGOFROES,,,,,-,0,1,0
ODN1,MAYCONCOSENDEY,,,,,O&G_LIMITED,0,0,0
ODN1,EDUARDOGADELHA,,,,,O&G_LIMITED,0,0,0
ODN1,ELIDANASCIMENTO,,,,,O&G_LIMITED,0,0,0
ODN1,RAULTIEL,,,,,O&G_LIMITED,0,0,0
ODN1,THIAGOALMEIDA,,,,,O&G_LIMITED,0,0,0
ODN1,FABRICIOPIEKALA,,,,,O&G_LIMITED,0,0,0
ODN1,NICOLEGOMES,,,,,O&G_LIMITED,0,0,0
ODN1,ANTONIO SERGIO GON�ALVES FILHO,,,,,O&G_LIMITED,0,0,0
ODN1,ALEXANDRERIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ANTONIOFILHO,,,,,O&G_LIMITED,0,0,0
ODN1,FABIORITA,,,,,-,0,1,0
ODN1,WAGNERBRANDAO,,,,,-,0,1,0
ODN1,OSIELBARRETO,,,,,-,0,1,0
ODN1,SERGIOSILVA,,,,,-,0,1,0
ODN1,HELPDESK,,,,,-,0,1,0
ODN1,ISACROSA,,,,,-,0,1,0
ODN1,DILSONDIAS,,,,,-,0,1,0
ODN1,VICTORPORFIRIO,,,,,-,0,1,0
ODN1,FABIOFIGUEIRA,,,,,-,0,1,0
ODN1,CARLOMARINS,,,,,-,0,1,0
ODN1,RENATOFERREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,JAIROSANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,FRANCISRIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,DIEGOPEREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,MAXADMIN,,,,,-,1,1,0
ODN1,MARCOAURELIO,,,,,O&G_LIMITED,0,0,0
ODN1,MAXADOOG,,,,,-,0,1,0
ODN1,JOAOCOSTA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,MARCELOMATOS,,,,,O&G_LIMITED,0,0,0
ODN1,GEORGESCHUENG,,,,,O&G_LIMITED,0,0,0
ODN1,JOUBERTRIBEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,FABIANOMEDEIROS,,,,,O&G_LIMITED,0,0,0
